40.24297393200541,-77.0035012238999
40.21507783613489,-77.02347645316718
40.27114249775027,-76.94895753529786
40.219669,-76.983865
40.28537106536488,-77.01798809196181
40.21972186603164,-77.05748074636104
40.22377448009034,-76.9763224380628
40.24789451117517,-77.00188146655874
40.290991,-76.980329
40.28181729272107,-76.97920259698685
40.26706128426313,-76.97164203459519
40.2121119678532,-77.01051992262413
40.23911815610897,-77.00827038390398
40.25816756120965,-77.04182916504384
40.22169191405075,-76.95669954451313
40.22613823720287,-76.94130506764961
40.30418438658337,-76.9339222335575
40.22076237515356,-76.96507116498196
40.21549157397697,-77.00638073914823
40.2870128046609,-76.98622269896552
40.28035228999222,-77.0318434759776
40.287275,-76.954654
40.23733232298675,-76.96228068862203
40.27686003404827,-77.00872029498481
40.25009662521456,-77.00881027700079
40.23250544727463,-77.08086438042314
40.25844423023904,-77.01177964608638
40.21431915345849,-77.04101954530871
40.2211723391992,-77.07375983350437
40.22593160321316,-77.00215142761607
40.23575288813444,-76.9801026326832
40.24146352015563,-76.92149645950285
40.2732909932155,-76.96570126371493
40.28715991831912,-76.97650244999063
40.23892287465784,-77.05289342417957
40.22599269868361,-77.04209903708336
40.29049978533623,-76.94391596335895
40.23594578920235,-76.92131636656372
40.213877,-76.998131
40.22939996561175,-76.96435104815956
40.279216,-76.941373
40.24888913603001,-76.9259986970467
40.22064676700747,-77.0061107874955
40.26690247188268,-77.02194693487259
40.23207252948577,-77.00710060728665
40.235648,-76.972185
40.24758736271338,-77.02680533797088
40.21875226477405,-77.0170883368984
40.22893127859683,-76.92041589790273
40.27980636358748,-76.96021029396303
40.29457593846715,-76.93428238213355
40.23315112265849,-77.03733120898971
40.26723838821673,-76.98145267375445
40.23899854692659,-76.94112500382299
40.25450320452236,-76.92428786624959
40.23885467710176,-76.95291862455093
40.24598802710373,-77.01618857515554
40.24169590151379,-76.98676269003892
40.25674308013073,-77.01960763424171
40.2389542807885,-77.09273433210042
40.269662,-77.048675
40.2528043259795,-76.9512981944639
40.233440968437,-76.9502178958029
40.217332,-77.029014
40.23288938093179,-76.93509271255768
40.24547513477401,-76.93527278525717
40.26164003438222,-76.93725356747514
40.26005495122646,-76.96597130503282
40.25241790551942,-76.99126252243641
40.25986042688429,-76.94571654862438
40.28614363590564,-76.93122108548621
40.21081883097627,-77.01780814148351
40.25251760673532,-77.00179147940628
40.307766994543,-76.93986454961838
40.258809,-76.976472
40.27721702283007,-76.94922761364288
40.23955963501814,-76.93230155186146
40.24626013296728,-77.06773412953513
40.247572,-77.051496
40.29965264252392,-76.93545285769187
40.22363674205992,-77.01996752958651
40.24159438683109,-77.02590564840074
40.226147,-76.984807
40.207399,-77.029168
40.24409732537843,-76.99612215439676
40.25356363147802,-76.96138052134617
40.25345564955763,-77.04182916504384
40.22586690760417,-76.9705619159629
40.27594830416179,-76.97110197647527
40.23922797287306,-77.07223095209821
40.23227839183281,-76.92563852412567
40.24864974055637,-77.04515754473128
40.28050217287626,-76.9292402057204
40.24639615506855,-76.96669141229134
40.25217,-77.031472
40.27351792154369,-76.92581861071844
40.2330180777503,-77.02716521192674
40.270068,-76.991212
40.22596638370256,-77.0314836159336
40.22638027267461,-76.92969040847879
